Time (h),CSF total tracer content (mmol),PAR total tracer content (mmol),PVS art. total tracer content (mmol),PVS vein total tracer content (mmol),PVS cont. total tracer content (mmol)
16.9,0.1574353886943054,0.0711728883679214,0.008646161266121307,0.016098684145599784,-5.499041258666525e-18
16.933333333333334,0.15684177294264937,0.07117453443263803,0.008599007461388019,0.016055568375995328,-5.511458522258513e-18
16.966666666666665,0.1562496304150295,0.07117586110025562,0.00855223029052189,0.016012605996024217,-5.523870700908067e-18
17.0,0.15565896686843814,0.07117686995764001,0.008505827773999197,0.01596979675149586,-5.5362774579223255e-18
17.033333333333335,0.15506978822157472,0.07117756259074472,0.008459797881474915,0.01592714035280131,-5.5486784609934376e-18
17.066666666666666,0.15448210055035688,0.0711779405848201,0.008414138533557573,0.015884636475591546,-5.561073382206331e-18
17.1,0.15389591008332382,0.07117800552462232,0.008368847603564385,0.015842284761486032,-5.573461898044603e-18
17.133333333333333,0.15331122319681323,0.07117775899456914,0.008323922919258396,0.015800084818813693,-5.5858436893944966e-18
17.166666666666668,0.15272804640996504,0.07117720257896515,0.008279362264566468,0.01575803622338136,-5.598218441547036e-18
17.2,0.15214638637958866,0.07117633786213504,0.00823516338127956,0.01571613851926897,-5.610585844198277e-18
17.233333333333334,0.1515662498949274,0.07117516642862184,0.008191323970734925,0.01567439121965104,-5.622945591447784e-18
17.266666666666666,0.1509876438721545,0.0711736898633416,0.008147841695480853,0.015632793807642282,-5.635297381795265e-18
17.3,0.15041057534884636,0.07117190975173414,0.00810471418092363,0.015591345737163014,-5.647640918135463e-18
17.333333333333332,0.14983505147830664,0.07116982767992207,0.008061939016958323,0.015550046433828799,-5.659975907751329e-18
17.366666666666667,0.14926107952375875,0.07116744523484703,0.008019513759581305,0.0155088952958549,-5.672302062305485e-18
17.4,0.14868866685239673,0.07116476400439785,0.007977435932486964,0.01546789169498062,-5.684619097830004e-18
17.433333333333334,0.14811782092940748,0.07116178557755796,0.007935703028647255,0.015427034977407546,-5.6969267347146025e-18
17.466666666666665,0.14754854931185318,0.0711585115445004,0.007894312511874496,0.01538632446475268,-5.709224697693212e-18
17.5,0.14698085964249993,0.07115494349674376,0.007853261818368047,0.015345759455012662,-5.721512715829029e-18
17.533333333333335,0.14641475964350883,0.07115108302721318,0.007812548358243817,0.0153053392235405,-5.7337905224980275e-18
17.566666666666666,0.14585025711016605,0.07114693173037454,0.007772169517047808,0.01526506302402878,-5.746057855371031e-18
17.6,0.1452873599044309,0.07114249120232512,0.00773212265725261,0.015224930089501494,-5.7583144563943494e-18
17.633333333333333,0.14472607594854536,0.07113776304085459,0.0076924051197372854,0.015184939633313476,-5.770560071769038e-18
17.666666666666668,0.14416641321852552,0.07113274884556743,0.007653014225250839,0.015145090850150712,-5.7827944519288064e-18
17.7,0.1436083797376607,0.07112745021792749,0.007613947275858398,0.015105382917037528,-5.795017351516673e-18
