Time (h),CSF mean concentration (mmol/l),PAR mean concentration (mmol/l),PVS art. mean concentration (mmol/l),PVS vein mean concentration (mmol/l),PVS cont. mean concentration (mmol/l)
6.066666666666666,1.0946566009015384,0.08257255913510918,2.2094867881433458,0.43834075592460514,0.3947565012305773
6.1,1.0933068165787752,0.08357202334635429,2.2046663804224025,0.44123642140926705,0.3943585746445974
6.133333333333334,1.0919394020838087,0.0845686633140691,2.1999145648073064,0.4441705843213911,0.39396940361642213
6.166666666666667,1.0905543405278124,0.08556234715891396,2.1952265338040866,0.4471449410620424,0.3935898007853366
6.2,1.0891516377395374,0.08655295037793344,2.190597649853994,0.450160978179354,0.39322055654834587
6.233333333333333,1.0877313226014762,0.08754035542330948,2.186023448572682,0.45321997141188436,0.39286243885089445
6.266666666666667,1.0862934472855466,0.08852445128188849,2.1814996410971284,0.4563229854558613,0.3925161931269626
6.3,1.0848380873875567,0.08950513305909126,2.1770221156407352,0.4594708744406798,0.3921825423623951
6.333333333333333,1.083365341960461,0.09048230157008955,2.172586938350641,0.462664283095201,0.3918621872572817
6.366666666666666,1.0818753334474858,0.09145586294100329,2.1681903535511067,0.46590364858582317,0.3915558064651959
6.4,1.0803682075154821,0.09242572822269102,2.1638287834508203,0.46918920300570033,0.3912640568891049
6.433333333333334,1.0788441327921547,0.09339181301914927,2.1594988273839113,0.4725209764923415,0.39098757401575057
6.466666666666667,1.077303300509056,0.094354037132394,2.1551972606466876,0.4758988009498004,0.39072697227226355
6.5,1.0757459240535718,0.095312324225456,2.150921032987161,0.4793223143492287,0.3904828453906831
6.533333333333333,1.0741722384350179,0.0962666015046908,2.1466672667964937,0.48279096558058726,0.39025576676790685
6.566666666666666,1.0725824996678643,0.0972167994224869,2.142433255046989,0.4863040198262963,0.3900462898103734
6.6,1.070976984077713,0.09816285140109636,2.138216459015018,0.48986056442655634,0.3898549482544805
6.633333333333334,1.0693559875352354,0.09910469357811874,2.134014505823444,0.4934595152044714,0.3896822564553442
6.666666666666667,1.0677198246227908,0.1000422645739336,2.129825185832123,0.497099623217907,0.38952870963802594
6.7,1.066068827740287,0.10097550528112917,2.125646449902701,0.500779481904347,0.3893947841067637
6.733333333333333,1.064403346155826,0.10190435867592462,2.1214764065589464,0.5044975345834002,0.3892809374090629
6.766666666666667,1.0627237450062204,0.10282876965109779,2.1173133190611466,0.5082520822816187,0.389187608452712
6.8,1.0610304042553669,0.10374868487011936,2.113155602409794,0.5120412918432079,0.38911521757490064
6.833333333333333,1.0593237176140768,0.10466405264183383,2.1090018202917795,0.5158632042899624,0.38906416656362586
6.866666666666666,1.0576040914294462,0.10557482281489539,2.1048506819789288,0.5197157433935137,0.38903483863247623
6.9,1.0558719435486044,0.1064809466911646,2.1007010391873275,0.5235967244230496,0.3890275983507029
6.933333333333334,1.0541277021628905,0.10738237695708616,2.096551882904255,0.5275038630314596,0.38904279153118726
6.966666666666667,1.0523718046382902,0.10827906763196544,2.092402340186667,0.5314347842435688,0.38908074507954815
7.0,1.050604696337651,0.10917097403208167,2.088251670935571,0.5353870315102038,0.38914176680815654
7.033333333333333,1.048826829440165,0.11005805274947206,2.0840992646472847,0.5393580757926876,0.38922614521927346
7.066666666666666,1.0470386617626397,0.11094026164405921,2.0799446371437487,0.543345324643149,0.3893341492618908
7.1,1.0452406555882754,0.11181755984806234,2.075787427280772,0.5473461312467173,0.3894660280671408
7.133333333333334,1.0434332765073577,0.1126899077812833,2.0716273936343734,0.5513578033930904,0.389622010667351
7.166666666666667,1.0416169922734724,0.11355726717605187,2.067464411163107,0.5553776123458967,0.38980230570396407
7.2,1.039792271681058,0.11441960111058355,2.0632984678449136,0.5594028015797555,0.3900071011296156
7.233333333333333,1.0379595834661595,0.11527687404949634,2.0591296612853887,0.5634305953562915,0.3902365639096821
7.266666666666667,1.0361193952351908,0.11612905189023724,2.0549581952952707,0.5674582071119283,0.39049083972855747
7.3,1.034272172425225,0.11697610201424857,2.050784376433544,0.5714828476319413,0.39077005270583204
7.333333333333333,1.032418377297178,0.11781799334176721,2.0466086105128856,0.5755017329869505,0.39107430512738994
7.366666666666666,1.030558467966433,0.11865469638902533,2.042431399064572,0.5795120922097431,0.391403677196255
7.4,1.0286928974720615,0.11948618332698614,2.038253335758511,0.5835111746922024,0.39175822680777866
7.433333333333334,1.026822112887675,0.12031242804043958,2.0340751027758013,0.5874962572840366,0.392137989353496
7.466666666666667,1.0249465544744563,0.121133406186673,2.0298974671303873,0.5914646510767144,0.3925429775576674
7.5,1.0230666548793148,0.12194909525266352,2.0257212769364887,0.5954137078581528,0.3929731813501975
7.533333333333333,1.0211828383788524,0.1227594746102984,2.0215474576194166,0.599340826225496,0.39342856777925744
7.566666666666666,1.0192955201698937,0.1235645255685499,2.01737700806716,0.6032434573452371,0.39390908096656735
7.6,1.0174051057080666,0.1243642314221951,2.0132109967209706,0.6071191103519412,0.3944146421078912
7.633333333333334,1.0155119900943026,0.12515857749636294,2.009050557603234,0.6109653573784819,0.3949451495208981
7.666666666666667,1.013616557510013,0.12594755118651138,2.0048968862817316,0.6147798382129493,0.39550047874211763
7.7,1.0117191807014474,0.1267311419932622,2.00075123576987,0.6185602645786847,0.3960804826743044
7.733333333333333,1.0098202205117395,0.12750934155190338,1.9966149123633508,0.622304424036068,0.39668499178509536
7.766666666666667,1.0079200254624263,0.128282143656092,1.9924892714137954,0.6260101835061406,0.3973138143574297
7.8,1.0060189313818348,0.1290495442755824,1.9883757130414028,0.6296754924178939,0.39796673679178296
7.833333333333333,1.0041172610816187,0.12981154156800592,1.9842756777885615,0.6332983854824704,0.3986435239598622
7.866666666666666,1.0022153240792262,0.13056813588429095,1.9801906422181625,0.6368769850991238,0.39934391960901666
7.9,1.0003134163665028,0.131319329767916,1.9761221144596637,0.6404095033991409,0.4000676468162417
7.933333333333334,0.9984118202220806,0.1320651279480215,1.9720716297087753,0.6438942439352136,0.4008144084902934
7.966666666666667,0.9965108040680174,0.13280553732633404,1.968040745685074,0.6473296030249042,0.40158388792009614
8.0,0.9946106223677517,0.13354056695812394,1.9640310380546662,0.6507140707580867,0.40237574936730525
8.033333333333333,0.9927115155652583,0.1342702280273598,1.960044095824595,0.6540462316792327,0.4031896387006042
8.066666666666666,0.990813710062885,0.1349945338162936,1.9560815167167849,0.6573247651561234,0.4040251840690475
8.1,0.9889174182376917,0.13571349966967997,1.952144902530061,0.6605484454478601,0.40488199661152796
8.133333333333333,0.987022838492655,0.13642714295402275,1.948235854499349,0.6637161414852218,0.40575967119924183
8.166666666666666,0.9851301553432728,0.13713548301199377,1.9443559686619059,0.6668268163774578,0.40665778720785195
8.2,0.9832395395361072,0.13783854111261312,1.940506831240663,0.6698795266599803,0.40757590931590343
8.233333333333333,0.9813511481985232,0.1385363403973219,1.936690014056003,0.6728734212976897,0.40851358832593326
8.266666666666667,0.9794651250173833,0.13922890582248407,1.9329070699765372,0.6758077404595121,0.40947036200463616
8.3,0.9775816004450029,0.13991626409865635,1.929159528421154,0.6786818140793025,0.41044575593839466
8.333333333333334,0.9757006919304648,0.1405984436269816,1.9254488909240322,0.6814950602189346,0.41143928440046296
8.366666666666667,0.973822504174707,0.1412754744332612,1.9217766267745315,0.6842469832492677,0.4124504512260992
8.4,0.9719471294074855,0.1419473880998813,1.9181441687447671,0.6869371718648212,0.41347875069197915
8.433333333333334,0.9700746476839928,0.14261421769624058,1.9145529089165403,0.6895652969475066,0.4145236683962864
8.466666666666667,0.9682051271997788,0.14327599770790417,1.9110041946204566,0.6921311092952036,0.41558468213595995
8.5,0.9663386246227765,0.1439327639649401,1.907499324499209,0.694634437230317,0.41666126277769366
8.533333333333333,0.9644751854390125,0.14458455356981692,1.904039544706808,0.6970751841030725,0.4177528751194144
8.566666666666666,0.962614844312294,0.1452314048251882,1.900626045255846,0.6994533257045558,0.41885897873911404
8.6,0.9607576254546862,0.14587335716195132,1.8972599565236268,0.7017689076032797,0.41997902882808796
8.633333333333333,0.9589035430073785,0.14651045106787564,1.8939423459284745,0.7040220424192855,0.4211124770058077
