Time (h),CSF mean concentration (mmol/l),PAR mean concentration (mmol/l),PVS art. mean concentration (mmol/l),PVS vein mean concentration (mmol/l),PVS cont. mean concentration (mmol/l)
0.6,0.2626555805766492,0.0014679238689783132,0.00039204880477401575,1.8917190959077895e-05,1.9980169854238562e-23
0.6333333333333333,0.2917931276081222,0.0016803350232259737,0.0006265570689782043,2.7252364540694688e-05,3.267565592049132e-23
0.6666666666666666,0.3224542762228204,0.0019105033292820014,0.0009705194263779648,3.8367447820212594e-05,5.181491902322023e-23
0.7,0.35463670460323243,0.002158951094267423,0.0014610667106172482,5.291997465216269e-05,7.987981070807786e-23
0.7333333333333333,0.38833769536492535,0.002426196665948597,0.0021430277767086423,7.166680376492647e-05,1.1999772317487646e-22
0.7666666666666667,0.4235541167115122,0.0027127556056405567,0.003069269548925177,9.547243322677545e-05,1.7601248445999846e-22
0.8,0.46028241472504006,0.0030191415340675666,0.004300821023677341,0.00012531751017757386,2.5253763543402886e-22
0.8333333333333334,0.4985186170369834,0.0033458666635969294,0.0059067767005667035,0.00016230725377336437,3.5498525103640394e-22
0.8666666666666667,0.5382583474575234,0.0036934420436394045,0.007963988026686842,0.00020767945452021248,4.895635792756227e-22
0.9,0.5794968505807281,0.004062377557421281,0.01055656237728224,0.0002628117010958009,6.6323721409957765e-22
0.9333333333333333,0.6222290249587132,0.004453181716949402,0.013775197302702118,0.0003292275174539717,8.836443530873833e-22
0.9666666666666667,0.6664494631579397,0.0048663613083329265,0.017716383091015763,0.00040860116312983877,1.1589670194178773e-21
1.0,0.712152496869832,0.005302420941592325,0.022481509277634835,0.000502760947954626,1.4977520858145379e-21
1.0333333333333334,0.7562507622806798,0.005757285354438228,0.028175910926426167,0.000613691024611054,1.908683676667035e-21
1.0666666666666667,0.7987407712567935,0.0062279676865120825,0.03490788875252569,0.0007435317277369615,2.400311175815322e-21
1.1,0.8396184474353494,0.006712126395118446,0.042787733877149924,0.0008945785951510453,2.980741705595658e-21
1.1333333333333333,0.8788793399420364,0.007207838292709832,0.051926783465714305,0.001069280199792716,3.657311540156534e-21
1.1666666666666667,0.9165187642140936,0.007713467925938412,0.06243652767278404,0.0012702348259909088,4.436257306270311e-21
1.2,0.9525319033813497,0.008227586602029933,0.07442778081822851,0.0015001858764582589,5.322414682649056e-21
1.2333333333333334,0.9869138854321312,0.00874892002693537,0.08800991997461938,0.0017620157826930998,6.318979159511558e-21
1.2666666666666666,1.0196598446676386,0.009276313572317648,0.1032901818348653,0.0020587382045062323,7.427369682344657e-21
1.3,1.0507649733070796,0.009808708773800509,0.12037299438339878,0.002393488485111889,8.647241056332384e-21
1.3333333333333333,1.0802245680686609,0.010345127051354416,0.13935930534512747,0.0027695126329029896,9.976694245609128e-21
1.3666666666666667,1.1080340760878342,0.010884658039722276,0.16034585771209067,0.0031901554204739387,1.1412734683676911e-20
1.4,1.1341891441248286,0.011426450812943167,0.18342435748019129,0.0036588484066321157,1.2952027095885028e-20
1.4333333333333333,1.15868567433982,0.01196970689648579,0.2086804831006081,0.00417909872364327,1.459199099617668e-20
1.4666666666666666,1.1815198888560987,0.012513674384289667,0.23619270133335507,0.004754479324029555,1.6332274050107702e-20
1.5,1.2026884038886778,0.013057642770620402,0.2660308790033204,0.0053886211009827245,1.8176631203136158e-20
1.5333333333333334,1.222188312546142,0.013600938302798514,0.2982547110491381,0.0060852069637928165,2.013522635683991e-20
1.5666666666666667,1.2400172737398596,0.01414291978642183,0.3329120171150028,0.00684796764234048,2.2227361075174075e-20
1.6,1.2561736032190125,0.014682974849462384,0.3700369863526986,0.007680678769651954,2.4484622029888087e-20
1.6333333333333333,1.270656361795119,0.015220516710767963,0.4096484686138795,0.008587158679059629,2.695442636463648e-20
1.6666666666666667,1.2834654354569364,0.015754981512699374,0.45174841719838055,0.009571266358281202,2.970393253404607e-20
1.7,1.2946016023206361,0.016285826274572972,0.4963205833330035,0.010636899112746238,3.2824274027568655e-20
1.7333333333333334,1.3040665821341872,0.01681252750832947,0.5433295470989243,0.011787989676606138,3.6435065172120594e-20
1.7666666666666666,1.3118630652147691,0.017334580514706894,0.5927201464866102,0.013028502735095834,4.06891222425129e-20
1.8,1.3179947190659054,0.01785149935038131,0.6444173391432101,0.014362431046190385,4.577733956452414e-20
1.8333333333333333,1.3224661723288968,0.018362817427501333,0.6983265036270792,0.01579379153549682,5.193365917283363e-20
1.8666666666666667,1.325282977019313,0.01886808867937315,0.75433416146096,0.017326621857009724,5.944007369785994e-20
1.9,1.3264515510904944,0.01936688920249478,0.8123090799947903,0.01896497794695095,6.863160511750775e-20
1.9333333333333333,1.325979104188417,0.01985881926713084,0.8721037001652585,0.02071293304550661,7.990120624873981e-20
1.9666666666666666,1.3238735500026078,0.020343505577497815,0.9335558229902412,0.02257457853201946,9.370453664105414e-20
2.0,1.3201434088833033,0.020820603658328357,0.996490483768379,0.024554026733211748,1.1056456904596842e-19
2.033333333333333,1.316338445898988,0.02129208884876815,1.0607219427800503,0.02665541564774638,1.3107598604014533e-19
2.066666666666667,1.3124668042052268,0.021759424207026666,1.126055724914047,0.028882915314535268,1.559093279321972e-19
2.1,1.3085371565896837,0.022223783911412696,1.1922906471491355,0.031240735370564227,1.858148522368401e-19
2.1333333333333333,1.3045585209304933,0.022686168350509354,1.259220781384526,0.03373313322833445,2.2162606149685804e-19
2.1666666666666665,1.3005401165642676,0.023147470738446634,1.3266373101399425,0.036364422269218176,2.642628501743573e-19
2.2,1.2964912461920308,0.023608518561667433,1.3943302438101954,0.03913897948280064,3.1473421320890373e-19
2.2333333333333334,1.2924211966895172,0.024070100347128778,1.4620899803263212,0.042061252039757906,3.74140449511941e-19
2.2666666666666666,1.2883391551869152,0.024532983227416597,1.5297087010827095,0.045135762315955584,4.436747842916415e-19
2.3,1.2842541377823222,0.024997924496128025,1.5969816103325667,0.04836711086119449,5.246243260157225e-19
2.3333333333333335,1.2801749284824748,0.02546567916131423,1.663708037858597,0.051759976741621354,6.183702683892855e-19
